2024-01-01,midcap150_pb,4.07
2024-02-01,midcap150_pb,4.22
2024-03-01,midcap150_pb,4.26
2024-04-01,midcap150_pb,4.67
2024-05-02,midcap150_pb,4.87
2024-06-03,midcap150_pb,5.25
2024-07-01,midcap150_pb,5.51
2024-08-01,midcap150_pb,5.55
2024-09-02,midcap150_pb,5.59
2024-10-01,midcap150_pb,5.91
2024-11-01,midcap150_pb,5.48
2024-12-02,midcap150_pb,5.44
2025-01-01,midcap150_pb,5.56
2025-02-01,midcap150_pb,5.18
2025-03-03,midcap150_pb,4.65
2025-04-01,midcap150_pb,4.78
2025-05-02,midcap150_pb,4.9
2025-06-02,midcap150_pb,5.24
2025-07-01,midcap150_pb,5.34
2025-08-01,midcap150_pb,4.82
2025-09-01,midcap150_pb,4.53
2025-10-01,midcap150_pb,4.23
2025-11-03,midcap150_pb,4.43
2025-12-01,midcap150_pb,4.49
2026-01-01,midcap150_pb,4.52
2026-02-01,midcap150_pb,4.26
2026-03-02,midcap150_pb,4.34
2026-04-01,midcap150_pb,4.25
2026-05-04,midcap150_pb,4.74
2026-06-01,midcap150_pb,4.72
2026-07-01,midcap150_pb,4.79
2026-07-03,midcap150_pb,4.8
2026-07-06,midcap150_pb,4.81
2026-07-07,midcap150_pb,4.8
2026-07-08,midcap150_pb,4.72
2026-07-09,midcap150_pb,4.79
2026-07-10,midcap150_pb,4.85
2026-07-13,midcap150_pb,4.84
2026-07-14,midcap150_pb,4.81
2026-07-15,midcap150_pb,4.83
2026-07-16,midcap150_pb,4.8
2026-07-17,midcap150_pb,4.76
2026-07-20,midcap150_pb,4.75
2016-07-01,midcap150_pe,36.01
2016-08-01,midcap150_pe,37.47
2016-09-01,midcap150_pe,42.98
2016-10-03,midcap150_pe,38.11
2016-11-01,midcap150_pe,38.72
2016-12-01,midcap150_pe,32.02
2017-01-02,midcap150_pe,32.14
2017-02-01,midcap150_pe,33.67
2017-03-01,midcap150_pe,33.56
2017-04-03,midcap150_pe,40.47
2017-05-02,midcap150_pe,42.2
2017-06-01,midcap150_pe,40.89
2017-07-03,midcap150_pe,40.19
2017-08-01,midcap150_pe,41.45
2017-09-01,midcap150_pe,45.55
2017-10-03,midcap150_pe,48.68
2017-11-01,midcap150_pe,50.74
2017-12-01,midcap150_pe,52.97
2018-01-01,midcap150_pe,55.66
2018-02-01,midcap150_pe,51.2
2018-03-01,midcap150_pe,51.6
2018-04-02,midcap150_pe,47.8
2018-05-02,midcap150_pe,48.34
2018-06-01,midcap150_pe,48.53
2018-07-02,midcap150_pe,46.7
2018-08-01,midcap150_pe,53.52
2018-09-03,midcap150_pe,53.43
2018-10-01,midcap150_pe,43.45
2018-11-01,midcap150_pe,42.73
2018-12-03,midcap150_pe,40.29
2019-01-01,midcap150_pe,40.04
2019-02-01,midcap150_pe,37.0
2019-03-01,midcap150_pe,36.67
2019-04-01,midcap150_pe,34.95
2019-05-02,midcap150_pe,32.57
2019-06-03,midcap150_pe,33.33
2019-07-01,midcap150_pe,32.91
2019-08-01,midcap150_pe,31.06
2019-09-03,midcap150_pe,31.0
2019-10-01,midcap150_pe,26.21
2019-11-01,midcap150_pe,28.05
2019-12-02,midcap150_pe,27.7
2020-01-01,midcap150_pe,27.23
